"bp","jeita_cave","z_score_jeita_cave","jerusalem_west_cave","z_score_jerusalem_west_cave","lake_hula","z_score_lake_hula","soreq_cave","z_score_soreq_cave"
57409,NA,NA,NA,NA,NA,NA,-4.52,-0.22249627042834
57432,NA,NA,NA,NA,NA,NA,-3.83,0.446855923567524
57455,NA,NA,NA,NA,NA,NA,-4.54,-0.241897783297786
57460,NA,NA,NA,NA,NA,NA,-3.95,0.330446846350852
57477,NA,NA,NA,NA,NA,NA,-3.8,0.475958192871693
57500,NA,NA,NA,NA,NA,NA,-3.84,0.437155167132802
57520,NA,NA,NA,NA,NA,NA,-4.09,0.194636256264735
57580,NA,NA,NA,NA,NA,NA,-3.93,0.349848359220298
57630,NA,NA,NA,NA,NA,NA,-3.84,0.437155167132802
57700,NA,NA,NA,NA,NA,NA,-3.59,0.679674078000869
57750,NA,NA,NA,NA,NA,NA,-3.56,0.708776347305037
57810,NA,NA,NA,NA,NA,NA,-3.61,0.660272565131424
57870,NA,NA,NA,NA,NA,NA,-3.75,0.524461975045306
57930,NA,NA,NA,NA,NA,NA,-4.13,0.155833230525844
57990,NA,NA,NA,NA,NA,NA,-4.05,0.233439282003626
58040,NA,NA,NA,NA,NA,NA,-4.1,0.184935499830013
58100,NA,NA,NA,NA,NA,NA,-3.94,0.340147602785575
58160,NA,NA,NA,NA,NA,NA,-3.92,0.35954911565502
58220,NA,NA,NA,NA,NA,NA,-4.15,0.136431717656398
58280,NA,NA,NA,NA,NA,NA,-4.23,0.058825666178617
58340,NA,NA,NA,NA,NA,NA,-4.21,0.0782271790480628
58390,NA,NA,NA,NA,NA,NA,-4.34,-0.047882654603332
58450,NA,NA,NA,NA,NA,NA,-4.13,0.155833230525844
58510,NA,NA,NA,NA,NA,NA,-3.98,0.301344577046684
58570,NA,NA,NA,NA,NA,NA,-3.85,0.427454410698079
58690,NA,NA,NA,NA,NA,NA,-3.95,0.330446846350852
58750,NA,NA,NA,NA,NA,NA,-3.68,0.592367270088365
58800,NA,NA,NA,NA,NA,NA,-3.64,0.631170295827255
58860,NA,NA,NA,NA,NA,NA,-3.71,0.563265000784197
58920,NA,NA,NA,NA,NA,NA,-3.77,0.505060462175861
58980,NA,NA,NA,NA,NA,NA,-3.89,0.388651384959188
59040,NA,NA,NA,NA,NA,NA,-3.89,0.388651384959188
59100,NA,NA,NA,NA,NA,NA,-3.82,0.456556680002247
59160,NA,NA,NA,NA,NA,NA,-4.13,0.155833230525844
59210,NA,NA,NA,NA,NA,NA,-4.03,0.252840794873071
59270,NA,NA,NA,NA,NA,NA,-3.65,0.621469539392533
59330,NA,NA,NA,NA,NA,NA,-3.54,0.728177860174482
59390,NA,NA,NA,NA,NA,NA,-3.67,0.602068026523087
59450,NA,NA,NA,NA,NA,NA,-3.53,0.737878616609205
59510,NA,NA,NA,NA,NA,NA,-3.6,0.669973321566146
59560,NA,NA,NA,NA,NA,NA,-3.62,0.650571808696701
59620,NA,NA,NA,NA,NA,NA,-3.66,0.61176878295781
59680,NA,NA,NA,NA,NA,NA,-3.79,0.485658949306415
59740,NA,NA,NA,NA,NA,NA,-3.97,0.311045333481407
59800,NA,NA,NA,NA,NA,NA,-4.07,0.21403776913418
59860,NA,NA,NA,NA,NA,NA,-4.19,0.0976286919175077
59920,NA,NA,NA,NA,NA,NA,-4.15,0.136431717656398
59970,NA,NA,NA,NA,NA,NA,-3.9,0.378950628524466
60030,NA,NA,NA,NA,NA,NA,-3.85,0.427454410698079
60090,NA,NA,NA,NA,NA,NA,-4.01,0.272242307742517
60150,NA,NA,NA,NA,NA,NA,-3.98,0.301344577046684
60210,NA,NA,NA,NA,NA,NA,-4.12,0.165533986960567
60270,NA,NA,NA,NA,NA,NA,-4.22,0.0685264226133403
60330,NA,NA,NA,NA,NA,NA,-3.87,0.408052897828634
60380,NA,NA,NA,NA,NA,NA,-3.46,0.805783911652264
60440,NA,NA,NA,NA,NA,NA,-3.42,0.844586937391154
60500,NA,NA,NA,NA,NA,NA,-3.52,0.747579373043928
60560,NA,NA,NA,NA,NA,NA,-3.41,0.854287693825877
60620,NA,NA,NA,NA,NA,NA,-3.41,0.854287693825877
60670,NA,NA,NA,NA,NA,NA,-3.78,0.495359705741138
60680,NA,NA,NA,NA,NA,NA,-3.6,0.669973321566146
60740,NA,NA,NA,NA,NA,NA,-3.66,0.61176878295781
60800,NA,NA,NA,NA,NA,NA,-3.77,0.505060462175861
61000,NA,NA,NA,NA,NA,NA,-3.74,0.534162731480028
61320,NA,NA,NA,NA,NA,NA,-3.8,0.475958192871693
61640,NA,NA,NA,NA,NA,NA,-4.01,0.272242307742517
61960,NA,NA,NA,NA,NA,NA,-3.89,0.388651384959188
62050,NA,NA,NA,NA,NA,NA,-3.47,0.796083155217541
62280,NA,NA,NA,NA,NA,NA,-3.56,0.708776347305037
62600,NA,NA,NA,NA,NA,NA,-3.79,0.485658949306415
62920,NA,NA,NA,NA,NA,NA,-3.51,0.75728012947865
63240,NA,NA,NA,NA,NA,NA,-3.75,0.524461975045306
63560,NA,NA,NA,NA,NA,NA,-3.56,0.708776347305037
63880,NA,NA,NA,NA,NA,NA,-3.38,0.883389963130045
64200,NA,NA,NA,NA,NA,NA,-3.52,0.747579373043928
64493,NA,NA,-4.83,0.291160983332633,NA,NA,NA,NA
64520,NA,NA,NA,NA,NA,NA,-3.95,0.330446846350852
64597,NA,NA,-4.52,0.512993497604895,NA,NA,NA,NA
64700,NA,NA,NA,NA,NA,NA,-3.24,1.01920055321616
64707,NA,NA,-4.03,0.863631987906212,NA,NA,NA,NA
64840,NA,NA,NA,NA,NA,NA,-4.12,0.165533986960567
65088,NA,NA,-3.89,0.963814413706588,NA,NA,NA,NA
65300,NA,NA,NA,NA,NA,NA,-3.24,1.01920055321616
65383,NA,NA,-3.5,1.24289402843621,NA,NA,NA,NA
65388,NA,NA,-3.35,1.35023234179375,NA,NA,NA,NA
65500,NA,NA,NA,NA,NA,NA,-3.12,1.13560963043283
65570,NA,NA,-3.56,1.19995870309319,NA,NA,NA,NA
65709,NA,NA,-5.13,0.0764843566175411,NA,NA,NA,NA
65728,NA,NA,-4.52,0.512993497604895,NA,NA,NA,NA
65819,NA,NA,-4.62,0.441434622033198,NA,NA,NA,NA
65896,NA,NA,-5.17,0.0478608063888621,NA,NA,NA,NA
65900,NA,NA,NA,NA,NA,NA,-3.19,1.06770433538978
66200,NA,NA,NA,NA,NA,NA,-3.11,1.14531038686756
66386,NA,NA,-4.58,0.470058172261877,NA,NA,NA,NA
66391,NA,NA,-4.42,0.584552373176592,NA,NA,NA,NA
66476,NA,NA,-4.71,0.37703163401867,NA,NA,NA,NA
66500,NA,NA,NA,NA,NA,NA,-2.97,1.28112097695367
66565,NA,NA,-4.89,0.248225657989615,NA,NA,NA,NA
66749,NA,NA,-5.02,0.155199119746408,NA,NA,NA,NA
66800,NA,NA,NA,NA,NA,NA,-3.43,0.834886180956432
66931,NA,NA,-5.24,-0.00223040651132624,NA,NA,NA,NA
67029,NA,NA,-5.12,0.0836402441747107,NA,NA,NA,NA
67100,NA,NA,NA,NA,NA,NA,-3.17,1.08710584825922
67238,NA,NA,-4.44,0.570240598062253,NA,NA,NA,NA
67300,NA,NA,NA,NA,NA,NA,-3.43,0.834886180956432
67327,NA,NA,-4.63,0.434278734476028,NA,NA,NA,NA
67329,NA,NA,-4.55,0.491525834933386,NA,NA,NA,NA
67600,NA,NA,NA,NA,NA,NA,-3.41,0.854287693825877
67602,NA,NA,-4.86,0.269693320661124,NA,NA,NA,NA
67859,NA,NA,-5.7,-0.331401234141134,NA,NA,NA,NA
67863,NA,NA,-5.57,-0.238374695897928,NA,NA,NA,NA
67900,NA,NA,NA,NA,NA,NA,-3.48,0.786382398782818
68062,NA,NA,-5.24,-0.00223040651132624,NA,NA,NA,NA
68200,NA,NA,NA,NA,NA,NA,-3.45,0.815484668086986
68443,NA,NA,-5.09,0.10510790684622,NA,NA,NA,NA
68500,NA,NA,NA,NA,NA,NA,-3.38,0.883389963130045
68800,NA,NA,NA,NA,NA,NA,-3.46,0.805783911652264
68909,NA,NA,-5.25,-0.00938629406849582,NA,NA,NA,NA
69100,NA,NA,NA,NA,NA,NA,-3.32,0.941594501738381
69400,NA,NA,NA,NA,NA,NA,-3.45,0.815484668086986
69700,NA,NA,NA,NA,NA,NA,-3.35,0.912492232434213
69789,NA,NA,-4.24,0.713358349205648,NA,NA,NA,NA
70000,NA,NA,NA,NA,NA,NA,-3.39,0.873689206695322
70100,NA,NA,NA,NA,NA,NA,-3.23,1.02890130965089
70200,NA,NA,NA,NA,NA,NA,-3.68,0.592367270088365
70261,NA,NA,-4.22,0.727670124319987,NA,NA,NA,NA
70300,NA,NA,NA,NA,NA,NA,-3.75,0.524461975045306
70400,NA,NA,NA,NA,NA,NA,-3.86,0.417753654263357
70550,NA,NA,NA,NA,NA,NA,-4.19,0.0976286919175077
70700,NA,NA,NA,NA,NA,NA,-4.12,0.165533986960567
70727,NA,NA,-4.38,0.613175923405271,NA,NA,NA,NA
70800,NA,NA,NA,NA,NA,NA,-3.81,0.46625743643697
70900,NA,NA,NA,NA,NA,NA,-3.78,0.495359705741138
70987,NA,NA,-5.11,0.0907961317318803,NA,NA,NA,NA
71000,NA,NA,NA,NA,NA,NA,-3.8,0.475958192871693
71100,NA,NA,NA,NA,NA,NA,-3.56,0.708776347305037
71200,NA,NA,NA,NA,NA,NA,-3.77,0.505060462175861
71300,NA,NA,NA,NA,NA,NA,-4.25,0.039424153309172
71400,NA,NA,NA,NA,NA,NA,-4.17,0.117030204786954
71456,NA,NA,-5.19,0.0335490312745223,NA,NA,NA,NA
71500,NA,NA,NA,NA,NA,NA,-3.98,0.301344577046684
71610,NA,NA,NA,NA,NA,NA,-3.63,0.640871052261978
71640,NA,NA,NA,NA,NA,NA,-3.23,1.02890130965089
71675,NA,NA,NA,NA,NA,NA,-3.4,0.8639884502606
71710,NA,NA,NA,NA,NA,NA,-3.51,0.75728012947865
71740,NA,NA,NA,NA,NA,NA,-3.54,0.728177860174482
71775,NA,NA,NA,NA,NA,NA,-3.65,0.621469539392533
71810,NA,NA,NA,NA,NA,NA,-3.66,0.61176878295781
71840,NA,NA,NA,NA,NA,NA,-3.67,0.602068026523087
71870,NA,NA,NA,NA,NA,NA,-3.91,0.369249872089743
71910,NA,NA,NA,NA,NA,NA,-3.82,0.456556680002247
71934,NA,NA,-4.97,0.190978557532257,NA,NA,NA,NA
71940,NA,NA,NA,NA,NA,NA,-3.7,0.572965757218919
71970,NA,NA,NA,NA,NA,NA,-3.91,0.369249872089743
72010,NA,NA,NA,NA,NA,NA,-3.89,0.388651384959188
72040,NA,NA,NA,NA,NA,NA,-4.28,0.0103218840050037
72070,NA,NA,NA,NA,NA,NA,-4.21,0.0782271790480628
72105,NA,NA,NA,NA,NA,NA,-4.44,-0.144890218950559
72140,NA,NA,NA,NA,NA,NA,-4.27,0.0200226404397271
72170,NA,NA,NA,NA,NA,NA,-4.31,-0.0187803852991637
72200,NA,NA,NA,NA,NA,NA,-4.38,-0.0866856803422227
72229,NA,NA,-4.58,0.470058172261877,NA,NA,NA,NA
72237,NA,NA,NA,NA,NA,NA,-4.45,-0.154590975385282
72270,NA,NA,NA,NA,NA,NA,-4.38,-0.0866856803422227
72300,NA,NA,NA,NA,NA,NA,-4.6,-0.300102321906121
72335,NA,NA,NA,NA,NA,NA,-4.41,-0.115787949646391
72370,NA,NA,NA,NA,NA,NA,-4.38,-0.0866856803422227
72400,NA,NA,NA,NA,NA,NA,-4.47,-0.173992488254727
72435,NA,NA,NA,NA,NA,NA,-4.27,0.0200226404397271
72560,NA,NA,NA,NA,NA,NA,-4.7,-0.397109886253349
72600,NA,NA,NA,NA,NA,NA,-4.82,-0.513518963470021
72630,NA,NA,NA,NA,NA,NA,-4.52,-0.22249627042834
72670,NA,NA,NA,NA,NA,NA,-3.8,0.475958192871693
72700,NA,NA,NA,NA,NA,NA,-4.2,0.0879279354827852
72704,NA,NA,-4.46,0.555928822947914,NA,NA,NA,NA
72730,NA,NA,NA,NA,NA,NA,-3.84,0.437155167132802
72765,NA,NA,NA,NA,NA,NA,-3.8,0.475958192871693
72800,NA,NA,NA,NA,NA,NA,-3.66,0.61176878295781
72830,NA,NA,NA,NA,NA,NA,-3.64,0.631170295827255
72860,NA,NA,NA,NA,NA,NA,-3.57,0.699075590870314
72897,NA,NA,NA,NA,NA,NA,-3.49,0.776681642348095
72930,NA,NA,NA,NA,NA,NA,-3.72,0.553564244349474
72960,NA,NA,NA,NA,NA,NA,-3.82,0.456556680002247
72995,NA,NA,NA,NA,NA,NA,-4.06,0.223738525568903
73030,NA,NA,NA,NA,NA,NA,-3.76,0.514761218610584
73060,NA,NA,NA,NA,NA,NA,-3.68,0.592367270088365
73078,NA,NA,-4.53,0.505837610047725,NA,NA,NA,NA
73095,NA,NA,NA,NA,NA,NA,-3.59,0.679674078000869
73130,NA,NA,NA,NA,NA,NA,-3.77,0.505060462175861
73160,NA,NA,NA,NA,NA,NA,-3.86,0.417753654263357
73195,NA,NA,NA,NA,NA,NA,-3.92,0.35954911565502
73230,NA,NA,NA,NA,NA,NA,-4.03,0.252840794873071
73260,NA,NA,NA,NA,NA,NA,-4.03,0.252840794873071
73290,NA,NA,NA,NA,NA,NA,-4.04,0.243140038438348
73325,NA,NA,NA,NA,NA,NA,-3.96,0.32074608991613
73360,NA,NA,NA,NA,NA,NA,-3.99,0.291643820611961
73390,NA,NA,NA,NA,NA,NA,-3.92,0.35954911565502
73425,NA,NA,NA,NA,NA,NA,-4,0.281943064177239
73450,NA,NA,-4.7,0.38418752157584,NA,NA,NA,NA
73460,NA,NA,NA,NA,NA,NA,-4.12,0.165533986960567
73490,NA,NA,NA,NA,NA,NA,-3.74,0.534162731480028
73520,NA,NA,NA,NA,NA,NA,-3.96,0.32074608991613
73555,NA,NA,NA,NA,NA,NA,-4.09,0.194636256264735
73590,NA,NA,NA,NA,NA,NA,-3.99,0.291643820611961
73620,NA,NA,NA,NA,NA,NA,-4.22,0.0685264226133403
73655,NA,NA,NA,NA,NA,NA,-4.12,0.165533986960567
73690,NA,NA,NA,NA,NA,NA,-4.2,0.0879279354827852
73720,NA,NA,NA,NA,NA,NA,-4.09,0.194636256264735
73755,NA,NA,NA,NA,NA,NA,-3.92,0.35954911565502
73790,NA,NA,NA,NA,NA,NA,-3.91,0.369249872089743
73820,NA,NA,NA,NA,NA,NA,-4.09,0.194636256264735
73850,NA,NA,NA,NA,NA,NA,-3.88,0.398352141393911
73890,NA,NA,NA,NA,NA,NA,-3.97,0.311045333481407
73920,NA,NA,NA,NA,NA,NA,-3.91,0.369249872089743
73928,NA,NA,-4.47,0.548772935390744,NA,NA,NA,NA
73950,NA,NA,NA,NA,NA,NA,-3.85,0.427454410698079
73985,NA,NA,NA,NA,NA,NA,-3.81,0.46625743643697
74020,NA,NA,NA,NA,NA,NA,-3.83,0.446855923567524
74050,NA,NA,NA,NA,NA,NA,-3.91,0.369249872089743
74085,NA,NA,NA,NA,NA,NA,-3.82,0.456556680002247
74120,NA,NA,NA,NA,NA,NA,-3.8,0.475958192871693
74150,NA,NA,NA,NA,NA,NA,-3.85,0.427454410698079
74180,NA,NA,NA,NA,NA,NA,-3.77,0.505060462175861
74220,NA,NA,NA,NA,NA,NA,-3.83,0.446855923567524
74250,NA,NA,NA,NA,NA,NA,-3.8,0.475958192871693
74280,NA,NA,NA,NA,NA,NA,-3.76,0.514761218610584
74320,NA,NA,NA,NA,NA,NA,-3.77,0.505060462175861
74350,NA,NA,NA,NA,NA,NA,-3.77,0.505060462175861
74380,NA,NA,NA,NA,NA,NA,-3.97,0.311045333481407
74391,NA,NA,-4.73,0.36271985890433,NA,NA,NA,NA
74425,NA,NA,NA,NA,NA,NA,-3.99,0.291643820611961
74450,NA,NA,NA,NA,NA,NA,-3.9,0.378950628524466
74480,NA,NA,NA,NA,NA,NA,-4.22,0.0685264226133403
74510,NA,NA,NA,NA,NA,NA,-4.14,0.146132474091122
74545,NA,NA,NA,NA,NA,NA,-4.3,-0.00907962886444121
74580,NA,NA,NA,NA,NA,NA,-4.44,-0.144890218950559
74610,NA,NA,NA,NA,NA,NA,-4.38,-0.0866856803422227
74645,NA,NA,NA,NA,NA,NA,-4.44,-0.144890218950559
74680,NA,NA,NA,NA,NA,NA,-4.33,-0.0381818981686095
74710,NA,NA,NA,NA,NA,NA,-4.22,0.0685264226133403
74745,NA,NA,NA,NA,NA,NA,-4.09,0.194636256264735
74773,NA,NA,-4.6,0.455746397147537,NA,NA,NA,NA
74900,NA,NA,NA,NA,NA,NA,-4.68,-0.377708373383903
75000,NA,NA,NA,NA,NA,NA,-4.66,-0.358306860514458
75300,NA,NA,NA,NA,NA,NA,-4.76,-0.455314424861684
75430,NA,NA,-4.66,0.412811071804519,NA,NA,NA,NA
75600,NA,NA,NA,NA,NA,NA,-4.65,-0.348606104079736
75800,NA,NA,NA,NA,NA,NA,-4.65,-0.348606104079736
75995,NA,NA,-4.68,0.39849929669018,NA,NA,NA,NA
76100,NA,NA,NA,NA,NA,NA,-4.52,-0.22249627042834
76400,NA,NA,NA,NA,NA,NA,-4.63,-0.32920459121029
76451,NA,NA,-5.18,0.0407049188316925,NA,NA,NA,NA
76700,NA,NA,NA,NA,NA,NA,-4.52,-0.22249627042834
76747,NA,NA,-4.74,0.355563971347161,NA,NA,NA,NA
76900,NA,NA,NA,NA,NA,NA,-4.37,-0.0769849239075002
77028,NA,NA,-4.8,0.312628646004143,NA,NA,NA,NA
77200,NA,NA,NA,NA,NA,NA,-4.24,0.0491249097438945
77500,NA,NA,NA,NA,NA,NA,-4.43,-0.135189462515836
77502,NA,NA,-4.7,0.38418752157584,NA,NA,NA,NA
77800,NA,NA,NA,NA,NA,NA,-4.63,-0.32920459121029
77870,NA,NA,-4.99,0.176666782417917,NA,NA,NA,NA
78100,NA,NA,NA,NA,NA,NA,-4.58,-0.280700809036676
78159,NA,NA,-4.8,0.312628646004143,NA,NA,NA,NA
78300,NA,NA,NA,NA,NA,NA,-4.92,-0.610526527817247
78600,NA,NA,NA,NA,NA,NA,-5.2,-0.882147707989483
78634,NA,NA,-4.67,0.405655184247349,NA,NA,NA,NA
78900,NA,NA,NA,NA,NA,NA,-4.98,-0.668731066425584
79093,NA,NA,-5.06,0.12657556951773,NA,NA,NA,NA
79200,NA,NA,NA,NA,NA,NA,-5.58,-1.25077645250894
79373,NA,NA,-5.12,0.0836402441747107,NA,NA,NA,NA
79400,NA,NA,NA,NA,NA,NA,-5.66,-1.32838250398673
79660,NA,NA,-5.02,0.155199119746408,NA,NA,NA,NA
79700,NA,NA,NA,NA,NA,NA,-5.73,-1.39628779902979
80000,NA,NA,NA,NA,NA,NA,-5.81,-1.47389385050757
80400,NA,NA,NA,NA,NA,NA,-5.65,-1.318681747552
80421,NA,NA,-4.79,0.319784533561312,NA,NA,NA,NA
80866,NA,NA,-5.59,-0.252686471012267,NA,NA,NA,NA
80900,NA,NA,NA,NA,NA,NA,-5.1,-0.785140143642255
81084,NA,NA,-4.65,0.419966959361688,NA,NA,NA,NA
81300,NA,NA,NA,NA,NA,NA,-5.41,-1.08586359311866
81560,NA,NA,-4.51,0.520149385162065,NA,NA,NA,NA
81700,NA,NA,NA,NA,NA,NA,-5.54,-1.21197342677005
81716,NA,NA,-5.54,-0.216907033226418,NA,NA,NA,NA
81910,NA,NA,-5.38,-0.102412832311702,NA,NA,NA,NA
82187,NA,NA,-5.54,-0.216907033226418,NA,NA,NA,NA
82200,NA,NA,NA,NA,NA,NA,-5.22,-0.901549220858928
82600,NA,NA,NA,NA,NA,NA,-5.06,-0.746337117903365
82779,NA,NA,-4.69,0.391343409133009,NA,NA,NA,NA
83000,NA,NA,NA,NA,NA,NA,-5,-0.688132579295029
83033,NA,NA,-5.61,-0.266998246126607,NA,NA,NA,NA
83237,NA,NA,-5.12,0.0836402441747107,NA,NA,NA,NA
83500,NA,NA,NA,NA,NA,NA,-5.14,-0.823943169381146
83701,NA,NA,-5.37,-0.0952569447545328,NA,NA,NA,NA
83900,NA,NA,NA,NA,NA,NA,-5.31,-0.988856028771432
83972,NA,NA,-5.74,-0.360024784369813,NA,NA,NA,NA
84301,NA,NA,-4.25,0.706202461648478,NA,NA,NA,NA
84400,NA,NA,NA,NA,NA,NA,-5.34,-1.0179582980756
84643,NA,NA,-5.35,-0.080945169640193,NA,NA,NA,NA
84800,NA,NA,NA,NA,NA,NA,-5.62,-1.28957947824784
85017,NA,NA,-5.48,-0.1739717078834,NA,NA,NA,NA
85200,NA,NA,NA,NA,NA,NA,-5.25,-0.930651490163096
85306,NA,NA,-5.25,-0.00938629406849582,NA,NA,NA,NA
85574,NA,NA,-5.73,-0.352868896812644,NA,NA,NA,NA
85700,NA,NA,NA,NA,NA,NA,-5.06,-0.746337117903365
85760,NA,NA,-5.8,-0.402960109712831,NA,NA,NA,NA
85864,NA,NA,-5.5,-0.188283482997739,NA,NA,NA,NA
86100,NA,NA,NA,NA,NA,NA,-5.2,-0.882147707989483
86238,NA,NA,-5.6,-0.259842358569436,NA,NA,NA,NA
86500,NA,NA,NA,NA,NA,NA,-5.15,-0.833643925815869
86797,NA,NA,-5.8,-0.402960109712831,NA,NA,NA,NA
87000,NA,NA,NA,NA,NA,NA,-5.18,-0.862746195120037
87186,NA,NA,-5.41,-0.123880494983212,NA,NA,NA,NA
87400,NA,NA,NA,NA,NA,NA,-5,-0.688132579295029
87749,NA,NA,-5.48,-0.1739717078834,NA,NA,NA,NA
87800,NA,NA,NA,NA,NA,NA,-5.04,-0.72693560503392
88170,NA,NA,NA,NA,NA,NA,-4.26,0.0297233968744495
88218,NA,NA,-5.56,-0.231218808340757,NA,NA,NA,NA
88330,NA,NA,NA,NA,NA,NA,-4.31,-0.0187803852991637
88480,NA,NA,NA,NA,NA,NA,-4.42,-0.125488706081113
88610,NA,NA,-5.09,0.10510790684622,NA,NA,NA,NA
88640,NA,NA,NA,NA,NA,NA,-4.44,-0.144890218950559
88800,NA,NA,NA,NA,NA,NA,-4.47,-0.173992488254727
88869,NA,NA,NA,NA,NA,NA,-4.44,-0.144890218950559
88950,NA,NA,NA,NA,NA,NA,-4.44,-0.144890218950559
88965,NA,NA,-5.76,-0.374336559484152,NA,NA,NA,NA
89110,NA,NA,NA,NA,NA,NA,-4.43,-0.135189462515836
89270,NA,NA,NA,NA,NA,NA,-4.06,0.223738525568903
89430,NA,NA,NA,NA,NA,NA,-4.23,0.058825666178617
89525,NA,NA,-5.93,-0.495986647956038,NA,NA,NA,NA
89590,NA,NA,NA,NA,NA,NA,-4.39,-0.0963864367769452
89723,NA,NA,-5.64,-0.288465908798115,NA,NA,NA,NA
89740,NA,NA,NA,NA,NA,NA,-4.53,-0.232197026863063
89900,NA,NA,NA,NA,NA,NA,-4.33,-0.0381818981686095
90020,NA,NA,NA,NA,NA,NA,-4.47,-0.173992488254727
90096,NA,NA,-5.77,-0.381492447041322,NA,NA,NA,NA
90292,NA,NA,-5.52,-0.202595258112078,NA,NA,NA,NA
90530,NA,NA,NA,NA,NA,NA,-4.41,-0.115787949646391
90690,NA,NA,NA,NA,NA,NA,-4.54,-0.241897783297786
90756,NA,NA,-5.75,-0.367180671926983,NA,NA,NA,NA
90850,NA,NA,NA,NA,NA,NA,-4.4,-0.106087193211669
91000,NA,NA,NA,NA,NA,NA,-4.35,-0.0575834110380544
91160,NA,NA,NA,NA,NA,NA,-4.38,-0.0866856803422227
91233,NA,NA,-5.57,-0.238374695897928,NA,NA,NA,NA
91320,NA,NA,NA,NA,NA,NA,-4.31,-0.0187803852991637
91323,NA,NA,-5.71,-0.338557121698304,NA,NA,NA,NA
91480,NA,NA,NA,NA,NA,NA,-4.26,0.0297233968744495
91611,NA,NA,-5.55,-0.224062920783588,NA,NA,NA,NA
91630,NA,NA,NA,NA,NA,NA,-4.36,-0.0672841674727778
91790,NA,NA,NA,NA,NA,NA,-4.46,-0.164291731820004
91885,NA,NA,-5.83,-0.424427772384341,NA,NA,NA,NA
91950,NA,NA,NA,NA,NA,NA,-4.43,-0.135189462515836
91973,NA,NA,-6,-0.546077860856226,NA,NA,NA,NA
92110,NA,NA,NA,NA,NA,NA,-4.28,0.0103218840050037
92260,NA,NA,NA,NA,NA,NA,-4.12,0.165533986960567
92420,NA,NA,NA,NA,NA,NA,-4.3,-0.00907962886444121
92543,NA,NA,-5.87,-0.45305132261302,NA,NA,NA,NA
92580,NA,NA,NA,NA,NA,NA,-4.43,-0.135189462515836
92730,NA,NA,NA,NA,NA,NA,-4.38,-0.0866856803422227
92890,NA,NA,NA,NA,NA,NA,-4.5,-0.203094757558895
93010,NA,NA,-5.99,-0.538921973299057,NA,NA,NA,NA
93050,NA,NA,NA,NA,NA,NA,-4.51,-0.212795513993617
93112,NA,NA,-5.76,-0.374336559484152,NA,NA,NA,NA
93360,NA,NA,NA,NA,NA,NA,-4.35,-0.0575834110380544
93466,NA,NA,-6.49,-0.896716351157544,NA,NA,NA,NA
93520,NA,NA,NA,NA,NA,NA,-4.36,-0.0672841674727778
93582,NA,NA,-5.79,-0.395804222155662,NA,NA,NA,NA
93680,NA,NA,NA,NA,NA,NA,-4.19,0.0976286919175077
93830,NA,NA,NA,NA,NA,NA,-4.08,0.204337012699458
93990,NA,NA,NA,NA,NA,NA,-4.07,0.21403776913418
94048,NA,NA,-5.95,-0.510298423070378,NA,NA,NA,NA
94150,NA,NA,NA,NA,NA,NA,-4.04,0.243140038438348
94235,NA,NA,-6,-0.546077860856226,NA,NA,NA,NA
94310,NA,NA,NA,NA,NA,NA,-4.05,0.233439282003626
94460,NA,NA,NA,NA,NA,NA,-4.04,0.243140038438348
94525,NA,NA,-5.78,-0.388648334598492,NA,NA,NA,NA
94620,NA,NA,NA,NA,NA,NA,-4.13,0.155833230525844
94780,NA,NA,NA,NA,NA,NA,-4.21,0.0782271790480628
94891,NA,NA,-6.13,-0.639104399099433,NA,NA,NA,NA
94940,NA,NA,NA,NA,NA,NA,-4.2,0.0879279354827852
95087,NA,NA,-5.88,-0.460207210170189,NA,NA,NA,NA
95090,NA,NA,NA,NA,NA,NA,-4.29,0.00062112757028126
95250,NA,NA,NA,NA,NA,NA,-4.37,-0.0769849239075002
95400,NA,NA,NA,NA,NA,NA,-4.44,-0.144890218950559
95461,NA,NA,-5.96,-0.517454310627547,NA,NA,NA,NA
95560,NA,NA,NA,NA,NA,NA,-4.54,-0.241897783297786
95720,NA,NA,NA,NA,NA,NA,-4.32,-0.028481141733887
95751,NA,NA,-5.75,-0.367180671926983,NA,NA,NA,NA
95880,NA,NA,NA,NA,NA,NA,-4.27,0.0200226404397271
96040,NA,NA,-5.53,-0.209751145669249,NA,NA,NA,NA
96100,NA,NA,NA,NA,NA,NA,-4.16,0.126730961221676
96304,NA,NA,-6.13,-0.639104399099433,NA,NA,NA,NA
96400,NA,NA,NA,NA,NA,NA,-4.28,0.0103218840050037
96797,NA,NA,-5.45,-0.152504045211891,NA,NA,NA,NA
96800,NA,NA,NA,NA,NA,NA,-4.2,0.0879279354827852
96963,NA,NA,-6.14,-0.646260286656602,NA,NA,NA,NA
97100,NA,NA,NA,NA,NA,NA,-4.15,0.136431717656398
97249,NA,NA,-6.06,-0.589013186199244,NA,NA,NA,NA
97440,NA,NA,-5.97,-0.524610198184717,NA,NA,NA,NA
97500,NA,NA,NA,NA,NA,NA,-4.29,0.00062112757028126
97816,NA,NA,-5.99,-0.538921973299057,NA,NA,NA,NA
97900,NA,NA,NA,NA,NA,NA,-4.2,0.0879279354827852
98111,NA,NA,-5.6,-0.259842358569436,NA,NA,NA,NA
98200,NA,NA,NA,NA,NA,NA,-4.43,-0.135189462515836
